id,firstName,lastName,secondName,dateOfBirth,dateOfDeath,placeOfBirth,placeOfBirthName,placeOfDeath,placeOfDeathName,travel,burialPlace,burialDate,testament,actTestament,dateBaptism,religion,gender,stcn,orphanage,education,posUniversity,miscellaneous,profStart,profEnd,father,fatherName,mother,motherName
BP110,'Philippus','Bonck',NULL,NULL,NULL,'PLACE87','den haag','PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P300',NULL,'P301',NULL
BJD111,'Jan','Bonje','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1691',NULL,'P303',NULL,'P304',NULL
BP112,'Pieter de','Bonnet',NULL,NULL,NULL,'PLACE89',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1616',NULL,'P305',NULL,'P306',NULL
BA113,'Adrianus','Bonte',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','128566159',NULL,NULL,NULL,NULL,'1730','1770','P307','Pieter Bonte','P308','Johanna van Swanenburg'
BP114,'Philippe','Bonus',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1679',NULL,'P310',NULL,'P311',NULL
BJ115,'Jan','Boon',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','128567104',NULL,NULL,NULL,NULL,'1707',NULL,'P312','Maerten Boon','P313',NULL
BS116,'Simon','Boonaart',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1737','1760','P315','Dominicus Bonaert','P316',NULL
BCJ117,'Christiaen','Boot','Jacobsz van der',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1660','1661','P319','Jacob van der Boot','P320','Maertje Christiaens'
BG118,'Gijsbert','Boot',NULL,'1757',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1783','1786','P322','Willem Boot','P323','Maria Kettenes'
BW119,'Willem','Boot',NULL,'1779','1778','PLACE90',NULL,NULL,NULL,NULL,'begr. 18-11-1778 buiten Leiden',NULL,NULL,NULL,NULL,NULL,'M','128567287',NULL,NULL,NULL,NULL,'1742','1778','P324',NULL,'P325','Sara de Wilde'
B120,NULL,'Borgen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1785',NULL,'P327',NULL,'P328',NULL
BJF121,'Juliaen','Borikan','Flory',NULL,NULL,'PLACE18','parijs',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1638',NULL,'P329',NULL,'P330',NULL
BD122,'Dirk','Borneviel',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1779','1791','P332','Jan Borneviel','P333',NULL
BJJ123,'Jan','Bors','Janszoon',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1617',NULL,'P335',NULL,'P336',NULL
BJC124,'Johannes','Borsch','Claesz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,'23-8-1638 Johannes Bors Lugduno-Batavus. 23. J. Cand',NULL,NULL,'1643','1646','P339','Claes Jansz Bors','P340','Machteld Michiels van Middelhoven'
BAV125,'Anthon','Borselen','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1685',NULL,'P342',NULL,'P343',NULL
BV126,NULL,'Borst','van der',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1726',NULL,'P344',NULL,'P345',NULL
BB127,'Bartholomeus','Bos',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1696',NULL,'P346',NULL,'P347',NULL
BJ128,'Jacobus','Bos',NULL,NULL,NULL,'PLACE19','warmond',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','134540891',NULL,NULL,NULL,NULL,'1696',NULL,'P349',NULL,'P350',NULL
BJ129,'Johannes','Bos',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','134541073',NULL,NULL,NULL,NULL,'1746','1771','P352',NULL,'P353','Aaltje Maartens'
BP130,'Pierre','Bos',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1771',NULL,'P355',NULL,'P356',NULL
BAD131,'Arrigo','Bosco','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1588','1589','P357',NULL,'P358',NULL
BA132,'Ary','Bosman',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1711',NULL,'P359',NULL,'P360',NULL
BJ133,'Jacob','Bosschieter',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1711',NULL,'P361',NULL,'P362',NULL
BA134,'Andries','Boucher',NULL,'1833','1833',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1779','1805','P364',NULL,'P365',NULL
BA135,'Antoine','Bouily',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Katholiek of Oud-Katholiek','M',NULL,NULL,NULL,NULL,NULL,'1667','1675','P367',NULL,'P368',NULL
BJ136,'Jacques','Boulet',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1578',NULL,'P369',NULL,'P370',NULL
BC137,'Claudius','Bourgeat',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1659',NULL,'P371',NULL,'P372',NULL
BC138,'Cornelis','Boutesteyn',NULL,'1712','18-9-1712','PLACE1','leiden',NULL,NULL,NULL,'begr. 21-9 2e kl',NULL,NULL,NULL,'HK 28-5 1712',NULL,'M',NULL,NULL,NULL,NULL,NULL,'1679','1712','P373','Cornelis Arentsz Boutesteyn, timmerman','P374','Adriaantje Baltens van Diemen'
BP139,'Pieter','Boutesteyn',NULL,'1693',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'doop PK 5-8-1693',NULL,'M','112132243',NULL,NULL,NULL,NULL,'1713','1726','P376','Cornelis Boutesteyn','P377',NULL
BJ140,'Jan','Bouwensz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Luthers','M',NULL,NULL,NULL,NULL,NULL,'1570','1614','P378',NULL,'P379',NULL
BD141,'Denys','Bouwman',NULL,'1725',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1766','1806','P382','Gregorius Bouwman','P383','Dieuwertje van der Boxe'
BG142,'Georgius','Bouwman',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1741','1784','P384',NULL,'P385',NULL
BJ143,'Johanna','Bouwman',NULL,'1728','1802',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'F',NULL,NULL,NULL,NULL,NULL,'1759','1790','P387','Gregorius Bouwman','P388','Dieuwertje van der Boxe'
BDW144,'Daniel','Boxe','Willemsz van der',NULL,'1667',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Remonstrant','M',NULL,'Gr. Bew. V 264',NULL,NULL,NULL,'1658','1667','P390','Willem Christiaensz van der Boxe','P391','Cornelia Pieters'
BDV145,'Diewertje','Boxe','van der','1692',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'PK 21-11',NULL,'F','13454496X',NULL,NULL,NULL,NULL,'1726',NULL,'P393','Huybert van der Boxe','P394','Anna Vermij'
VH146,'Huybert','van der Boxe',NULL,'1666','10-2-1708','PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,'Secl. O 47v',NULL,NULL,NULL,'1684','1708','P396','Daniel van der Boxe','P397','Cornelia Huyberts van Huchtenburch'
BWC147,'Willem','Boxe','Christiaensz van der','1585/6','1658','PLACE15','middelburg',NULL,NULL,NULL,'begr. PK 16-6',NULL,NULL,NULL,NULL,NULL,'M',NULL,'Archief 106, f. 179v (?-1624) Benoeming van de drukker Baernt',NULL,NULL,NULL,'1612','1658','P400',NULL,'P401',NULL
BA148,'Abraham','Braamhorst',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1705',NULL,'P405','Matthijs Braamhorst','P406',NULL
BJP149,'Jan','Brande','Pietersz van den',NULL,NULL,'PLACE5','gouda','PLACE87','den haag',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1637',NULL,'P410',NULL,'P411',NULL
BCC150,'Cornelis','Brandt','Christiaensz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1598','1618','P413',NULL,'P414',NULL
BAC151,'Aert','Brant','Corsz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1636',NULL,'P415',NULL,'P416',NULL
BCC152,'Cornelis','Brant','Corsz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,'Quit. Onbej. B 165v',NULL,NULL,NULL,'1616',NULL,'P418',NULL,'P419',NULL
BJ153,'Johannes','Breeckvelt',NULL,'1624','1670',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'doop PK 21-9',NULL,'M',NULL,NULL,NULL,NULL,NULL,'1654',NULL,'P420','Ludolf Breeckvelt, boekdrukker','P421',NULL
BL154,'Ludolf','Breeckevelt',NULL,NULL,NULL,'PLACE13','groningen','PLACE87','den haag',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1621',NULL,'P423',NULL,'P424',NULL
BW155,'Wouter','Brenner',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1546',NULL,'P426',NULL,'P427',NULL
BJA156,'Johan','Bretschneider','Adam',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1769',NULL,'P428',NULL,'P429',NULL
BT157,'Thomas','Brewer',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1619',NULL,'P430',NULL,'P431',NULL
BW158,'William','Brewster',NULL,NULL,NULL,'PLACE12','engeland',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','075540479',NULL,NULL,NULL,NULL,'1617','1619','P432',NULL,'P433',NULL
BW159,'weduwe','Briand',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'F',NULL,NULL,NULL,NULL,NULL,'1766',NULL,'P434',NULL,'P435',NULL
BJ160,'Johannes','Brill',NULL,'3-11-1767','21-1-1859','PLACE20','scherpenzeel','PLACE21','twello',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1803','1850','P436',NULL,'P437',NULL
BL161,'Lucretia','Brinkman',NULL,'1776',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'F',NULL,NULL,NULL,NULL,NULL,'1766',NULL,'P440',NULL,'P441',NULL
BD162,'David','Brock',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1629',NULL,'P443',NULL,'P444',NULL
BRV163,'Rijck','Broeck','van den',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1726',NULL,'P445',NULL,'P446',NULL
BAV164,'Arent','Broeckhuysen','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Katholiek of Oud-Katholiek','M',NULL,NULL,NULL,NULL,NULL,'1724','1753','P447',NULL,'P448',NULL
BDS165,'Dirck','Brouckhuysen','Sybrantsz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1647','1648','P450',NULL,'P451',NULL
BP166,'Pieter','Brouwer',NULL,'1717',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','14228338X',NULL,NULL,NULL,NULL,NULL,NULL,'P453',NULL,'P454',NULL
BCD167,'Claes','Bruckere','de',NULL,NULL,'PLACE22','sandwich',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1641',NULL,'P455',NULL,'P456',NULL
BJV168,'Johannes','Brugge','van der',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1659','1676','P458',NULL,'P459',NULL
BJM169,'Jan','Bruyset','Marten',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1748','1778','P464',NULL,'P465',NULL
BR170,'R','Buisine',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1603',NULL,'P466',NULL,'P467',NULL
BWW171,'Willem','Burch','Willeboortsz van der',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,'Quit. volj. B 106v',NULL,NULL,NULL,'1737',NULL,'P468',NULL,'P469',NULL
BD172,'Daniel','Burchoorn',NULL,'1615',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1646','1659','P470',NULL,'P471',NULL
BIJ173,'Isaac','Burchoorn','Jacobsz','1600','1655','PLACE1','leiden','PLACE87','den haag',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1625','1632','P473',NULL,'P474',NULL
BJ174,'Jacob','Burchoorn',NULL,'1635',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'Waals','M',NULL,NULL,NULL,NULL,NULL,'1659','1668','P476','Daniel Burchoorn','P477','Jannetje Marlier'
BJV175,'Josua','Burchoorn','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1629','1652','P479','Jacob? Burchoorn','P480','Aeltje Otten'
BHV176,'Hendrik','Buren','van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1750',NULL,'P482',NULL,'P483',NULL
BGD177,'Gerrit','Bus','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1727',NULL,'P484',NULL,'P485',NULL
BI178,'IJsbrand','Buys',NULL,NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1736','1740','P486',NULL,'P487',NULL
BCJ179,'Cornelis','Buyten','Jansz van',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1627','1631','P489','Jan van Buyten','P490',NULL
CJ180,'Jan','Cabbeljauw',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1588',NULL,'P492',NULL,'P493',NULL
CJ181,'Jacobus','Cabeljauw',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1743',NULL,'P494',NULL,'P495',NULL
CJ182,'Jean','Caesar',NULL,'1584',NULL,'PLACE91',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1644',NULL,'P496',NULL,'P497',NULL
CP183,'Pierre','Caillou',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1603',NULL,'P498',NULL,'P499',NULL
CC184,'Christianus','Calaminus',NULL,'1655',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','075541165',NULL,NULL,NULL,NULL,'1632','1664','P500',NULL,'P501',NULL
CP185,'Paulus','Callenbach',NULL,'1607','14-3-1652','PLACE13','groningen','PLACE38','rotterdam',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1626','1633','P504',NULL,'P505',NULL
CAE186,'Arent','Campen','Egbertsz van',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1636',NULL,'P508',NULL,'P509',NULL
CJ187,'Jacob','Carpentier',NULL,'1636',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','075541432',NULL,NULL,NULL,NULL,NULL,NULL,'P511',NULL,'P512',NULL
CJL188,'Jean','Carpentier','le, dit Danneux','1671',NULL,'PLACE92',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1663','1670','P513',NULL,'P514',NULL
CJI189,'Jan','Casier','I',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1655','1666','P517',NULL,'P518',NULL
C190,NULL,'Casier (Kassier',NULL,NULL,NULL,'PLACE93',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P521',NULL,'P522',NULL
CP191,'Pieter','Casier',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1686',NULL,'P524',NULL,'P525',NULL
CP192,'Pieter','Cassier',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1739',NULL,'P526',NULL,'P527',NULL
CPV193,'Pieter','Casterop Kastrop','van',NULL,NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1739','1751','P528',NULL,'P529',NULL
CJ194,'Jasper','Centen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1597',NULL,'P531',NULL,'P532',NULL
CMM196,'Michiel','Chimaer','Mathijsz',NULL,NULL,'PLACE24','vilvoorde',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1600','1606','P535',NULL,'P536',NULL
CJ197,'Jaques','Chouet',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1654','63','P540',NULL,'P541',NULL
CJ199,'Jan','Christiaensz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','134922816',NULL,NULL,NULL,NULL,'1598',NULL,'P546',NULL,'P547',NULL
CN200,'Niclaes','Christiaensz Christiani',NULL,NULL,NULL,'PLACE26','denemarken',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1601','1627','P549',NULL,'P550',NULL
CGV201,'Gijsbert','Cijserwaert','van',NULL,NULL,'PLACE3','utrecht',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1664',NULL,'P551',NULL,'P552',NULL
CJ203,'Johannes','Cijfveer Cyfveer',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1785','1786','P556',NULL,'P557',NULL
CMI204,'Moses','Cijfveer Cyfveer','I','1709',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1726',NULL,'P558',NULL,'P559',NULL
CMI205,'Moses','Cijfveer Cyfveer','II','11',NULL,'PLACE1','leiden',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P560',NULL,'P561',NULL
CMJ206,'Mozes','Cijfveer Cyfveer','Johannesz','1805',NULL,'PLACE92',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1793','1805','P562',NULL,'P563',NULL
CA207,'Andries','Claes',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1609','1610','P566',NULL,'P567',NULL
CC208,'Claes','Claess',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','075542064',NULL,NULL,NULL,NULL,'1626',NULL,'P568',NULL,'P569',NULL
CG209,'Gabriel','Claes ',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1694',NULL,'P570',NULL,'P571',NULL
CJH210,'Jan','Claes','Hans',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1615',NULL,'P572',NULL,'P573',NULL
CP211,'Pieter','Claes',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','292886624',NULL,NULL,NULL,NULL,'1652',NULL,'P574',NULL,'P575',NULL
CJ212,'Jan','Claessen',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','075542064',NULL,NULL,NULL,NULL,'1651',NULL,'P576',NULL,'P577',NULL
CC213,'Claes','Claesz',NULL,NULL,NULL,'PLACE6','amsterdam',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','075549247',NULL,NULL,NULL,NULL,'1596',NULL,'P578',NULL,'P579',NULL
CH214,'Huybert','Claesz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1681',NULL,'P581',NULL,'P582',NULL
CJ215,'Jan','Claesz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','075549247',NULL,NULL,NULL,NULL,'1552','1557','P583',NULL,'P584',NULL
CP216,'Pieter','Claesz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M','292886624',NULL,NULL,NULL,NULL,'1652',NULL,'P585',NULL,'P586',NULL
CW217,'Willem','Claesz',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1622',NULL,'P587',NULL,'P588',NULL
CZ218,'Zacharias','Claesz',NULL,NULL,NULL,'PLACE27','gent',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1611','1625','P589',NULL,'P590',NULL
CDL219,'David','Clair Cler','le','1693',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1718','1721','P592',NULL,'P593',NULL
CEL220,'Elisabeth','Clair Cler','la','1714',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1737',NULL,'P594',NULL,'P595',NULL
CT221,'Thomas','Clapheck',NULL,NULL,NULL,'PLACE94',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,NULL,NULL,'P596','Thomas Clapheck, hosenverver (1635','P597','enverver (1635) en Maartje Huygen Braszen ( 12-1-1651); 3-11-1644 HK doop van zijn broer Abraham'
CI222,'Isaak','Clement',NULL,'1751',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1751',NULL,'P598',NULL,'P599',NULL
CJD223,'Jan','Clerc','de',NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,'M',NULL,NULL,NULL,NULL,NULL,'1627',NULL,'P600',NULL,'P601',NULL
